,Specialty Code HBP 2.0,Specialty,Package Code HBP 2.1,AB PM - JAY  Package Name,Procedure Code HBP 2.1,AB PM - JAY  Procedure Name,Procedure Price,Stratification,Implant,Total Package Price
1032,SG,General Surgery,SG093,Lymphatics Excision of  Subcutaneous Tissues In  Lymphoedema,SG093A,Lymphatics Excision of  Subcutaneous Tissues In  Lymphoedema,"10,000",NA,NA,"10,000"
1033,SG,General Surgery,SG094,AV Fistula without prosthesis,SG094A,AV Fistula without prosthesis,"6,000",NA,NA,"6,000"
1034,SG,General Surgery,SG095,Management of Varicose  Veins,SG095A,Management of Varicose  Veins,"14,000",NA,NA,"14,000"
1035,SG,"General Surgery, Pediatric  Surgery, Obstetrics &  Gynecology",SG096,Biopsy,SG096A,Lymph Node,"5,000",NA,NA,"5,000"
1036,SG,"General Surgery, Pediatric  Surgery, Obstetrics &  Gynecology",SG096,Biopsy,SG096B,Endometrial Aspiration,"2,000",NA,NA,"2,000"
1037,SG,"General Surgery, Pediatric  Surgery, Obstetrics &  Gynecology",SG096,Biopsy,SG096C,Cervix Cancer screening (PAP  + Colposcopy),"1,000",NA,NA,"1,000"
1038,SG,"General Surgery, Pediatric  Surgery, Obstetrics &  Gynecology",SG096,Biopsy,SG096D,Cervical (Neck),"1,500",NA,NA,"1,500"
1039,SG,"General Surgery, Pediatric  Surgery, Obstetrics &  Gynecology",SG096,Biopsy,SG096E,Vulval,"1,500",NA,NA,"1,500"
1040,SG,General Surgery,SG097,Stoma Management,SG097A,Stoma Management follow up  of Ileostomy,"4,500",NA,NA,"4,500"
1041,SG,General Surgery,SG097,Stoma Management,SG097B,Stoma Management follow up  of Colostomy,"4,500",NA,NA,"4,500"
1042,SG,"General Surgery, Pediatric  Surgery, ENT",SG098,Foreign Body Removal,SG098A,Foreign Body Removal,"5,000",LA - 5000 GA - 8000,NA,LA - 5000 GA - 8000
1043,SG,General Surgery,SG099,Necrotising fasciitis / Fournier  Gangrene,SG099A,Necrotising fasciitis / Fournier  Gangrene,"10,000",TBF,TBF,TBF
1044,SG,General Surgery,SG100,Surgical management of  Lower GI bleed (inclusive of  sigmoidoscopy / colonoscopy) -  excluding local perineal  conditions,SG100A,Surgical management of  Lower GI bleed (inclusive of  sigmoidoscopy / colonoscopy) -  excluding local perineal  conditions,"18,000",TBF,TBF,TBF
1045,SG,General Surgery,SG101,Caecopexy,SG101A,Caecopexy,"30,000",TBF,TBF,TBF
1046,SG,General Surgery,SG102,Repair of Renal Artery  Stenosis,SG102A,Repair of Renal Artery  Stenosis,"60,000",TBF,TBF,TBF
1047,SG,General Surgery,SG103,ERCP + Stenting,SG103A,ERCP + Stenting,"15,000",TBF,TBF,TBF
1048,SG,General Surgery,SG104,Circumcision,SG104A,Circumcision - Phimosis /  Paraphimosis or any other  clinical condition,"7,000",TBF,TBF,TBF
1049,SG,General Surgery,SG105,Percutaneous Transhepatic  Biliary Drainage (PTBD),SG105A,Percutaneous Transhepatic  Biliary Drainage (PTBD),"10,000",TBF,TBF,TBF
1050,SL,"ENT, Surgical Oncology",SL001,Pinna surgery for tumour /  trauma,SL001A,Pinna surgery for tumour,"8,600",NA,NA,"8,600"
1051,SL,ENT,SL001,Pinna surgery for tumour /  trauma,SL001B,Pinna surgery for trauma,"8,600",NA,NA,"8,600"
1052,SL,ENT,SL002,Tympanoplasty,SL002A,Tympanoplasty,"12,900",NA,Partial Ossicular Replacement  Prosthesis - Indian Titanium -  7000 or Total Ossicular Replacement  Prosthesis - Indian Titanium -  7000,19900 or 19900
1053,SL,ENT,SL003,Stapedectomy / tympanotomy,SL003A,Stapedectomy,"13,000",NA,Piston for Stapedectomy /  Tympanotomy - 5000,"18,000"
1054,SL,ENT,SL003,Stapedectomy / tympanotomy,SL003B,Tympanotomy,"13,000",NA,Piston for Stapedectomy /  Tympanotomy - 5000,"18,000"
1055,SL,"ENT, Surgical Oncology",SL004,Mastoidectomy,SL004A,Simple,"28,000",NA,NA,"28,000"
1056,SL,"ENT, Surgical Oncology",SL004,Mastoidectomy,SL004B,Radical,"28,000",NA,NA,"28,000"
1057,SL,"ENT, Surgical Oncology",SL005,Myringotomy with or without  Grommet,SL005A,Unilateral,"5,000",LA - 5000 GA - 10000,NA,LA - 5000 GA - 10000
1058,SL,"ENT, Surgical Oncology",SL005,Myringotomy with or without  Grommet,SL005B,Bilateral,"5,000",LA - 5000 GA - 10000,NA,LA - 5000 GA - 10000
1059,SL,ENT,SL006,Endoscopic DCR,SL006A,Endoscopic DCR,"19,300",NA,NA,"19,300"
1060,SL,ENT,SL007,Epistaxis treatment - packing,SL007A,Epistaxis treatment - packing,"1,800",Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500,NA,Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500
1061,SL,ENT,SL008,Functional septo rhinoplasty,SL008A,Functional septo rhinoplasty,"21,800",NA,NA,"21,800"
1062,SL,ENT,SL009,Septoplasty,SL009A,Septoplasty,"12,000",LA - 12000 GA - 18000,NA,LA - 12000 GA - 18000
1063,SL,ENT,SL010,Fracture - setting nasal bone,SL010A,Fracture - setting nasal bone,"8,000",LA - 8000 GA - 12000,NA,LA - 8000 GA - 12000
1064,SL,ENT,SL011,Inferior turbinate reduction  under GA,SL011A,Inferior turbinate reduction  under GA,"5,700",NA,NA,"5,700"
1065,SL,ENT,SL012,Open sinus surgery,SL012A,Open sinus surgery,"15,000",NA,NA,"15,000"
1066,SL,ENT,SL013,Functional Endoscopic Sinus  (FESS),SL013A,Functional Endoscopic Sinus  (FESS),"11,000",NA,NA,"11,000"
1067,SL,ENT,SL014,Ant. Ethmoidal /  sphenopalatine artery ligation,SL014A,Ant. Ethmoidal artery ligation -  Open,"15,000",NA,NA,"15,000"
1068,SL,ENT,SL014,Ant. Ethmoidal /  sphenopalatine artery ligation,SL014B,Ant. Ethmoidal artery ligation -  Endoscopic,"15,000",NA,NA,"15,000"
1069,SL,ENT,SL014,Ant. Ethmoidal /  sphenopalatine artery ligation,SL014C,Sphenopalatine artery ligation -  Open,"15,000",NA,NA,"15,000"
1070,SL,ENT,SL014,Ant. Ethmoidal /  sphenopalatine artery ligation,SL014D,Sphenopalatine artery ligation -  Endoscopic,"15,000",NA,NA,"15,000"
1071,SL,ENT,SL015,Adenoidectomy,SL015A,Adenoidectomy,"5,000",NA,NA,"5,000"
1072,SL,ENT,SL016,Tonsillectomy,SL016A,Tonsillectomy - U/L,"7,500",NA,NA,"7,500"
1073,SL,ENT,SL016,Tonsillectomy,SL016B,Tonsillectomy - B/L,"7,500",NA,NA,"7,500"
1074,SL,"ENT, Pediatric Surgery",SL017,Peritonsillar abscess drainage  / intraoral calculus removal,SL017A,Peritonsillar abscess drainage,"5,800",NA,NA,"5,800"
1075,SL,"ENT, Pediatric Surgery",SL017,Peritonsillar abscess drainage  / intraoral calculus removal,SL017B,Intraoral calculus removal,"5,800",NA,NA,"5,800"
1076,SL,ENT,SL018,Thyroglossal / Branchial cyst /  sinus / fistula excision,SL018A,Thyroglossal cyst excision,"15,300",NA,NA,"15,300"
1077,SL,ENT,SL018,Thyroglossal / Branchial cyst /  sinus / fistula excision,SL018B,Thyroglossal sinus excision,"15,300",NA,NA,"15,300"
1078,SL,ENT,SL018,Thyroglossal / Branchial cyst /  sinus / fistula excision,SL018C,Thyroglossal fistula excision,"15,300",NA,NA,"15,300"
1079,SL,ENT,SL018,Thyroglossal / Branchial cyst /  sinus / fistula excision,SL018D,Branchial sinus excision,"15,300",NA,NA,"15,300"
1080,SL,ENT,SL018,Thyroglossal / Branchial cyst /  sinus / fistula excision,SL018E,Branchial fistula excision,"15,300",NA,NA,"15,300"
1081,SL,ENT,SL019,Uvulopalatopharyngoplasty  (UPPP),SL019A,Uvulopalatopharyngoplasty  (UPPP),"18,600",NA,NA,"18,600"
1082,SL,"ENT, Surgical Oncology",SL020,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx with or without  reconstruction,SL020A,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx without  reconstruction,"10,000",NA,Implant for Excision of tumour  of oral cavity / paranasal sinus  / laryngopharynx - 20000,"30,000"
1083,SL,"ENT, Surgical Oncology",SL020,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx with or without  reconstruction,SL020B,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx with pedicled  flap reconstruction,"36,500",NA,NA,"36,500"
1084,SL,"ENT, Surgical Oncology",SL020,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx with or without  reconstruction,SL020C,Excision of tumour of oral  cavity / paranasal sinus /  laryngopharynx with free flap  reconstruction,"25,000",NA,Implant for Excision of tumour  of oral cavity / paranasal sinus  / laryngopharynx - 20000,"45,000"
1085,SL,"ENT, Surgical Oncology,  General Surgery",SL021,Parotidectomy,SL021A,Total Parotidectomy,"28,200",NA,NA,"28,200"
1086,SL,"ENT, Surgical Oncology,  General Surgery",SL021,Parotidectomy,SL021B,Superficial Parotidectomy,"23,800",NA,NA,"23,800"
1087,SL,ENT,SL022,Removal of Submandibular  Salivary gland,SL022A,Removal of Submandibular  Salivary gland,"9,000",LA - 9000 GA - 15000,NA,LA - 9000 GA - 15000
1088,SL,ENT,SL022,Removal of Submandibular  Salivary gland,SL022B,Removal of Ranula,"9,000",LA - 9000 GA - 15000,NA,LA - 9000 GA - 15000
1089,SL,ENT,SL022,Removal of Submandibular  Salivary gland,SL022C,Removal of Submandibular  Lymph node,"9,000",LA - 9000 GA - 15000,NA,LA - 9000 GA - 15000
1090,SL,"ENT, Pediatric Surgery",SL023,Rigid laryngoscopy /  bronchoscopy /   oesophagoscopy - Diagnostic  + / - biopsy,SL023A,Rigid laryngoscopy -  Diagnostic + / - biopsy,"7,000",LA - 7000 GA - 12000,NA,LA - 7000 GA - 12000
1091,SL,"ENT, Pediatric Surgery",SL023,Rigid laryngoscopy /  bronchoscopy /   oesophagoscopy - Diagnostic  + / - biopsy,SL023B,Rigid bronchoscopy -   Diagnostic + / - biopsy,"7,000",LA - 7000 GA - 12000,NA,LA - 7000 GA - 12000
1092,SL,"ENT, Pediatric Surgery",SL023,Rigid laryngoscopy /  bronchoscopy /   oesophagoscopy - Diagnostic  + / - biopsy,SL023C,Rigid oesophagoscopy -  Diagnostic + / - biopsy,"7,000",LA - 7000 GA - 12000,NA,LA - 7000 GA - 12000
1093,SL,ENT,SL024,Microlaryngeal surgery with or  without laser,SL024A,Microlaryngeal surgery with or  without laser,"17,000",NA,NA,"17,000"
1094,SL,"ENT, Surgical Oncology",SL025,Open laryngeal framework  surgery / Thyroplasty,SL025A,Open laryngeal framework  surgery / Thyroplasty,"5,000",NA,Implant for Open laryngeal  framework surgery /  Thyroplasty (Keel / Stent) -  15000,"20,000"
1095,SL,"ENT, Cardiology, CTVS,  General Surgery, Pediatric  Surgery, Surgical Oncology",SL026,Tracheostomy / Tracheotomy,SL026A,Tracheostomy,"6,000",LA - 6000 GA - 10000,NA,LA - 6000 GA - 10000
1096,SL,"ENT, Cardiology, CTVS,  General Surgery, Pediatric  Surgery, Surgical Oncology",SL026,Tracheostomy / Tracheotomy,SL026B,Tracheotomy,"6,000",LA - 6000 GA - 10000,NA,LA - 6000 GA - 10000
1097,SL,"ENT, Surgical Oncology,  General Surgery",SL027,Neck dissection,SL027A,Selective Benign neck tumour  excision,"18,800",NA,NA,"18,800"
1098,SL,"ENT, Surgical Oncology,  General Surgery",SL027,Neck dissection,SL027B,Comprehensive Benign neck  tumour excision,"18,800",NA,NA,"18,800"
1099,SL,"ENT, Surgical Oncology,  General Surgery",SL027,Neck dissection,SL027C,Selective Pharyngeal  diverticulum excision,"18,800",NA,NA,"18,800"
1100,SL,"ENT, Surgical Oncology,  General Surgery",SL027,Neck dissection,SL027D,Comprehensive Pharyngeal  diverticulum excision,"18,800",NA,NA,"18,800"
1101,SL,"ENT, General Surgery,  Pediatric Surgery",SL028,Deep neck abscess drainage/  Post trauma neck exploration,SL028A,Deep neck abscess drainage,"16,800",NA,NA,"16,800"
1102,SL,"ENT, General Surgery,  Pediatric Surgery",SL028,Deep neck abscess drainage/  Post trauma neck exploration,SL028B,Post trauma neck exploration,"16,800",NA,NA,"16,800"
1103,SL,"ENT, Surgical Oncology,  Neurosurgery",SL029,Anterior skull base surgery,SL029A,Endoscopic CSF Rhinorrhea  Repair,"26,000",NA,Fibrin Glue - 9000,"35,000"
1104,SL,"ENT, Surgical Oncology",SL029,Anterior skull base surgery,SL029B,Optic nerve decompression,"25,500",NA,Fibrin Glue - 9000,"34,500"
1105,SL,"ENT, Surgical Oncology",SL029,Anterior skull base surgery,SL029C,Orbital decompression,"25,500",NA,Fibrin Glue - 9000,"34,500"
1106,SL,"ENT, Surgical Oncology",SL029,Anterior skull base surgery,SL029D,Craniofacial resection,"25,500",NA,Fibrin Glue - 9000,"34,500"
1107,SL,"ENT, Surgical Oncology",SL029,Anterior skull base surgery,SL029E,Maxillary swing,"25,500",NA,Fibrin Glue - 9000,"34,500"
1108,SL,"ENT, Surgical Oncology",SL030,Advanced anterior skull base  surgery,SL030A,Endoscopic Hypophysectomy,"39,800",NA,Fibrin Glue - 9000,"48,800"
1109,SL,"ENT, Surgical Oncology",SL030,Advanced anterior skull base  surgery,SL030B,Clival tumour excision,"39,800",NA,Fibrin Glue - 9000,"48,800"
1110,SL,"ENT, Surgical Oncology",SL031,Lateral skull base procedures,SL031A,Subtotal petrosectomy,"24,700",NA,Fibrin Glue - 9000,"33,700"
1111,SL,"ENT, Surgical Oncology",SL031,Lateral skull base procedures,SL031B,Post-traumatic facial nerve  decompression,"24,700",NA,Fibrin Glue - 9000,"33,700"
1112,SL,"ENT, Surgical Oncology",SL031,Lateral skull base procedures,SL031C,CSF Otorrhoea repair,"24,700",NA,Fibrin Glue - 9000,"33,700"
1113,SL,"ENT, Surgical Oncology",SL032,Advanced lateral skull base  surgery,SL032A,Fisch approach,"39,900",NA,Fibrin Glue - 9000,"48,900"
1114,SL,"ENT, Surgical Oncology",SL032,Advanced lateral skull base  surgery,SL032B,Translabyrinthine approach,"39,900",NA,Fibrin Glue - 9000,"48,900"
1115,SL,"ENT, Surgical Oncology",SL032,Advanced lateral skull base  surgery,SL032C,Transcochlear approach,"39,900",NA,Fibrin Glue - 9000,"48,900"
1116,SL,"ENT, Surgical Oncology",SL032,Advanced lateral skull base  surgery,SL032D,Temporal Bone resection,"39,900",NA,Fibrin Glue - 9000,"48,900"
1117,SL,ENT,SL033,Closed reduction /  intermaxillary fixation for  fracture of maxilla / mandible /  zygoma,SL033A,Closed reduction for fracture  of maxilla,"9,200",NA,NA,"9,200"
1118,SL,ENT,SL033,Closed reduction /  intermaxillary fixation for  fracture of maxilla / mandible /  zygoma,SL033B,Closed reduction for fracture  of mandible,"9,200",NA,NA,"9,200"
1119,SL,ENT,SL033,Closed reduction /  intermaxillary fixation for  fracture of maxilla / mandible /  zygoma,SL033C,Closed reduction for fracture  of zygoma,"9,200",NA,NA,"9,200"
1120,SL,ENT,SL033,Closed reduction /  intermaxillary fixation for  fracture of maxilla / mandible /  zygoma,SL033D,Closed reduction and  Intermaxillary fixation for  fracture of mandible,"9,200",NA,NA,"9,200"
1121,SL,"ENT, Oral & Maxillofacial  Surgery, Plastic Surgery",SL034,Open reduction and internal  fixation of maxilla / mandible /  zygoma,SL034A,Open reduction and internal  fixation of maxilla,"14,000",Single - 14000 Multiple - 21000,Implant for Open reduction  and internal fixation of maxilla  / mandible / zygoma (Plates / Screws) - 4000,Single - 18000 Multiple - 25000
1122,SL,"ENT, Oral & Maxillofacial  Surgery, Plastic Surgery",SL034,Open reduction and internal  fixation of maxilla / mandible /  zygoma,SL034B,Open reduction and internal  fixation of mandible,"14,000",Single - 14000 Multiple - 21000,Implant for Open reduction  and internal fixation of maxilla  / mandible / zygoma (Plates / Screws) - 4000,Single - 18000 Multiple - 25000
1123,SL,"ENT, Oral & Maxillofacial  Surgery, Plastic Surgery",SL034,Open reduction and internal  fixation of maxilla / mandible /  zygoma,SL034C,Open reduction and internal  fixation of zygoma,"14,000",Single - 14000 Multiple - 21000,Implant for Open reduction  and internal fixation of maxilla  / mandible / zygoma (Plates / Screws) - 4000,Single - 18000 Multiple - 25000
1124,SL,ENT,SL035,Clinic based therapeutic  interventions of ENT,SL035A,Turbinate reduction,"1,200",NA,NA,"1,200"
1125,SL,ENT,SL035,Clinic based therapeutic  interventions of ENT,SL035B,Biopsy,"1,200",NA,NA,"1,200"
1126,SL,ENT,SL035,Clinic based therapeutic  interventions of ENT,SL035C,Intratympanic injections,"1,200",NA,NA,"1,200"
1127,SL,ENT,SL035,Clinic based therapeutic  interventions of ENT,SL035D,Wide bore aspiration,"1,200",NA,NA,"1,200"
1128,SL,ENT,SL035,Clinic based therapeutic  interventions of ENT,SL035E,Biopsy,"2,000",TBF,TBF,TBF
1129,SM,Oral & Maxillofacial Surgery,SM001,Extraction of impacted tooth  under LA,SM001A,Extraction of impacted tooth  under LA,500,NA,NA,500
1130,SM,Oral & Maxillofacial Surgery,SM002,Sequestrectomy,SM002A,Sequestrectomy,"1,500",NA,NA,"1,500"
1131,SM,Oral & Maxillofacial Surgery,SM003,TM joint ankylosis of both jaws  - under GA,SM003A,TM joint ankylosis of both jaws  - under GA,"15,000",NA,NA,"15,000"
1132,SM,Oral & Maxillofacial Surgery,SM004,Fixation of fracture of jaw,SM004A,Closed reduction (1 jaw) using  wires -  under LA,"5,000",NA,NA,"5,000"
1133,SM,Oral & Maxillofacial Surgery,SM004,Fixation of fracture of jaw,SM004B,Open reduction (1 jaw) and  fixing of plates / wire – under  GA,"12,000",NA,NA,"12,000"
1134,SM,Oral & Maxillofacial Surgery,SM005,Surgery for Cyst & tumour of  Maxilla / Mandible,SM005A,Enucleation / excision /  marsupialization for cyst &  tumour of Maxilla under LA,"2,500",NA,NA,"2,500"
1135,SM,Oral & Maxillofacial Surgery,SM005,Surgery for Cyst & tumour of  Maxilla / Mandible,SM005B,Enucleation / excision /  marsupialization for cyst &  tumour of Mandible under LA,"2,500",NA,NA,"2,500"
1136,SM,Oral & Maxillofacial Surgery,SM006,Mandible Tumour Resection  and reconstruction / Cancer  surgery,SM006A,Mandible Tumour Resection  and reconstruction / Cancer  surgery,"6,000",NA,NA,"6,000"
1137,SM,Oral & Maxillofacial Surgery,SM007,Release of fibrous bands &  grafting - in (OSMF) treatment  under GA,SM007A,Release of fibrous bands &  grafting - in (OSMF) treatment  under GA,"3,000",NA,NA,"3,000"
1138,SM,Oral & Maxillofacial Surgery,SM008,Apicoectomy (A) Tooth,SM008A,Apicoectomy (A) Tooth,"1,500",TBF,TBF,TBF
1139,SM,Oral & Maxillofacial Surgery,SM009,Correction of oro-antral  communication,SM009A,Correction of oro-antral  communication,"7,000",TBF,TBF,TBF
1140,SM,Oral & Maxillofacial Surgery,SM010,Submandibular sialolithotomy,SM010A,Intraoral submandibular  sialolithotomy Soft Tissue,"6,000",TBF,TBF,TBF
1141,SM,Oral & Maxillofacial Surgery,SM010,Submandibular sialolithotomy,SM010B,Intraoral submandibular  sialolithotomy Hard Tissue,"6,000",TBF,TBF,TBF
1142,SM,Oral & Maxillofacial Surgery,SM010,Submandibular sialolithotomy,SM010C,Extra oral submandibular  sialolithotomy under GA,"9,000",TBF,TBF,TBF
1143,SM,Oral & Maxillofacial Surgery,SM011,Dentoalveolar trauma - wiring,SM011A,Dentoalveolar trauma - wiring,"3,000",TBF,TBF,TBF
1144,SM,Oral & Maxillofacial Surgery,SM012,Parotid sialolithotomy,SM012A,Extraoral parotid sialolithotomy  under GA,"11,000",TBF,TBF,TBF
1145,SM,Oral & Maxillofacial Surgery,SM012,Parotid sialolithotomy,SM012B,Intraoral parotid sialolithotomy,"6,000",TBF,TBF,TBF
1146,SM,Oral & Maxillofacial Surgery,SM013,Re-implantation of Avulsed  tooth with wiring,SM013A,Re-implantation of Avulsed  tooth with wiring,"1,500",TBF,TBF,TBF
1147,SM,Oral & Maxillofacial Surgery,SM014,Osteoradionecrosis  management by excision,SM014A,Osteoradionecrosis  management by excision,"5,000",TBF,TBF,TBF
1148,SN,Neurosurgery,SN001,Depressed Fracture,SN001A,Depressed Fracture,"40,000",NA,NA,"40,000"
1149,SN,Neurosurgery,SN002,CranioPlasty,SN002A,CranioPlasty with Endogenous  graft,"20,000",NA,NA,"20,000"
1150,SN,Neurosurgery,SN002,CranioPlasty,SN002B,CranioPlasty with Exogenous  graft,"20,000",NA,"Implant for ""CranioPlasty with  Exogenous graft"" - To be  decided by SHA",20000 + Implant Price
1151,SN,Neurosurgery,SN003,Twist Drill Craniostomy,SN003A,Twist Drill Craniostomy,"15,000",NA,NA,"15,000"
1152,SN,Neurosurgery,SN004,Craniostenosis,SN004A,Craniostenosis,"28,000",NA,NA,"28,000"
1153,SN,Neurosurgery,SN005,Meningocele,SN005A,Anterior,"36,000",NA,NA,"36,000"
1154,SN,Neurosurgery,SN005,Meningocele,SN005B,Lumbar,"36,000",NA,NA,"36,000"
1155,SN,Neurosurgery,SN005,Meningocele,SN005C,Occipital,"50,000",NA,NA,"50,000"
1156,SN,Neurosurgery,SN006,Surgery for tumour meninges,SN006A,Gocussa,"50,000",NA,NA,"50,000"
1157,SN,Neurosurgery,SN006,Surgery for tumour meninges,SN006B,Posterior,"50,000",NA,NA,"50,000"
1158,SN,Neurosurgery,SN007,Duroplasty,SN007A,Duroplasty with Endogenous  graft,"12,500",NA,NA,"12,500"
1159,SN,Neurosurgery,SN007,Duroplasty,SN007B,Duroplasty with Exogenous  graft,"12,500",NA,"Implant for ""Duroplasty -  Exogenous"" - To be decided  by SHA",12500 + Implant Price
1160,SN,Neurosurgery,SN008,Burr hole surgery,SN008A,Burr hole,"7,000",NA,NA,"7,000"
1161,SN,Neurosurgery,SN008,Burr hole surgery,SN008B,Burr hole surgery with chronic  Sub Dural Haematoma,"20,000",NA,NA,"20,000"
1162,SN,Neurosurgery,SN009,Surgery for Haematoma -  Intracranial,SN009A,Head injuries,"55,000",NA,NA,"55,000"
1163,SN,Neurosurgery,SN009,Surgery for Haematoma -  Intracranial,SN009B,Hypertensive,"50,000",NA,NA,"50,000"
1164,SN,Neurosurgery,SN009,Surgery for Haematoma -  Intracranial,SN009C,Child - subdural,"50,000",NA,NA,"50,000"
1165,SN,Neurosurgery,SN010,Excision of Brain Abscess,SN010A,Excision of Brain Abscess,"36,000",NA,NA,"36,000"
1166,SN,Neurosurgery,SN011,Abscess Tapping,SN011A,Abscess Tapping,"20,000",Single - 20000 Multiple - 30000,NA,Single - 20000 Multiple - 30000
1167,SN,Neurosurgery,SN012,Epilepsy Surgery,SN012A,Epilepsy Surgery,"50,000",NA,NA,"50,000"
1168,SN,Neurosurgery,SN013,Brain Biopsy,SN013A,Brain Biopsy,"15,000",NA,NA,"15,000"
1169,SN,Neurosurgery,SN014,Excision of Orbital Tumour,SN014A,Excision of Orbital Tumour,"40,000",NA,NA,"40,000"
1170,SN,Neurosurgery,SN015,Excision of Brain Tumor  Supratentorial,SN015A,Parasagital,"50,000",NA,NA,"50,000"
