,Sentences,Filename
2385,A Self declaration for the same as per Annexure 5 is mandatory for the dialysis centres to submit a signed and scanned copy of the same on the institutes letter head at the time of submission of application.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2386,b) Dialysis Centre associated (outsourced/PPP) with: • Government Hospitals - deemed empanelled if the hospital is empanelled under AB PMJAY • Private Empanelled HCPs- the HCPs can apply for enhancement of specialities 48 o 6Page 48 of 62 • Non-empanelled private HCPs -The outsourced dialysis centre can get empanelled under AB PMJAY The outsourced dialysis centre should have separate parent company and legal entity.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2387,A Self declaration for the same as per Annexure 6 is mandatory for the dialysis centres to submit a signed and scanned copy of the same on the institutes letter head at the time of submission of application.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2388,i. Each unit requires at least 11 x 10 ft (100 to 110 sq. feet).,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2389,v. Air conditioning to achieve 70 to 72-degree Fahrenheit temperature and 55 to 60% humidity.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2390,"Shall have build-up area of 175 Sq. Mtr for Haemodialysis units with Registration Area (Reception, Waiting and Public Utilities) of 30 Sq. Mtr, Treatment Room (Procedure room, Staff Change room, Dirty Utility Room, Clean Utility, Dialyzer cleaning area, Toilet, Storeroom, CAPD training area, Store and Pharmacy) of 80 Sq. Mtr, 49 o 6Page 49 of 62 Administrative Department (Account’s office, medical office) of 20 Sq. Mtr, Water Treatment Area (RO Plant, Water Pump) of 20 Sq. Mtr and Generator Area of 5 Sq. Mtr e) Machinery/ Physical facilities: a. Minimum 5 dialysis units should be available to empanel any standalone centre not associated with any hospital.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2391,"e. Two storage areas, one for storage of new supplies and one for reprocessed dialyzers.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2392,Human Resource requirements: I. Qualified Nephrologist having DM or DNB in nephrology or MD/DNB Medicine with 2 years training in Nephrology from a recognized centre on Full time or Part time basis.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2393,Dialysis doctor (at least 1 in each shift) • M.B.B.S. with a valid registration in each shift.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2394,• One-year house job.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2395,50 o 6Page 50 of 62 • Experience in central line placement.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2396,• To be trained under the care of a nephrologist for a period of 6 months or more • To report to a nephrologist in the same institute or in case of a standalone unit- to a covering visiting nephrologist from the nearest facility.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2397,One year or longer certificate course in dialysis technology (after high school) certified by a government authority or have sufficient verifiable hands-on experience.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2398,"Adult & Pediatric (neonatal if indicated) 2 - Oxygen cylinders with flow meter/ tubing/catheter/face mask/nasal prongs 3 - Suction Apparatus 4 - Defibrillator with accessories 5 - Equipment for dressing/bandaging/suturing 51 o 6Page 51 of 62 6 - Basic diagnostic equipment- Blood Pressure Apparatus, Stethoscope, weighing machine, thermometer 7 - ECG Machine 8 - Pulse Oximeter 9 - Nebulizer with accessories ii.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2399,Haemodialysis Equipment o Haemodialysis Set o Monitor o Pulse Oximeter 52 o 6Page 52 of 62 iii.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2400,Machine and Dialyzer: 1.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2401,HD machines 2.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2402,Peritoneal Dialysis machine (if applicable) 3. CRRT machine (optional) 4. Dialyzers iv.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2403,RO PLANT water plant/reverse osmosis (RO) system Components: 1.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2404,Feed water temperature control 2.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2405,Backflow preventer 3.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2406,Multimedia depth filter 4.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2407,Water softener 5.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2408,Brine tank 6.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2409,Ultraviolet irradiator (optional) 7.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2410,Carbon filters tanks 53 o 6Page 53 of 62 8.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2411,"Annexure 2: List of cities classified as X & Y (total 8 and 88) as per Ministry of Finance, O.M No.. 2/5/2017-E.II(B)dated 7.7.2017 54 o 6Page 54 of 62 55 o 6Page 55 of 62 9.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2412,"Annexure 3: Process for desktop-based verification Process for Desktop-based verification of the HCPs at District/State level Considering the COVID-19 pandemic and increasing load of HCPs applying for empanelment under AB PM-JAY, field visits by the District Empanelment Committee may not be possible, it is planned to undertake empanelment physical assessment of the healthcare providers facilities remotely using various IT platforms available.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2413,Process for Desktop-based verification (Online/Virtual verification): 1.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2414,2.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2415,3.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2416,4. DEC also has option wherein they can ask hospital to show whole hospital at the time of virtual assessment and document verification should be done for all the documents attached in HEM portal.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2417,5.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2418,6.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2419,"However, after virtual verification/ assessment the facility should undergo physical verification within a period of 3 months by DEC/district nodal officer.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2420,57 o 6Page 57 of 62 10.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2421,Annexure 4: List of Aspirational Districts as of September 2021,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2422,The list of 112 aspirational districts as of September 2021 is provided below (Source: Niti Aayog).,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2423,58 o 6Page 58 of 62 59 o 6Page 59 of 62 60 o 6Page 60 of 62 61 o 6Page 61 of 62 11.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2424,Annexure 5: Self Declaration for Standalone dialysis Centre Self-Declaration for Standalone Dialysis Centre Every institution applying under the category of “Dialysis Single Specialty Hospital” must upload signed copy of the Self Declaration Document on its letterhead in the attachment section.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2425,62 o 6Page 62 of 62 12.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2426,Annexure 6: Self Declaration for Outsourced/PPP model dialysis Centre associated with non-empaneled hospitals under AB PM-JAY Self Declaration for Outsourced/PPP model dialysis Centre associated with non- empaneled hospitals under AB PM-JAY Every institution applying under the category of “Dialysis Centre attached with Hospital” must upload signed copy of the Self Declaration Document on its letterhead in the attachment section.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2427,Page 1 of 4 Ready Reckoner - Empanelment and De-empanelment Guidelines 1.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2428,"No 7, Section 3.1, Point 3.1.2) 2.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2429,Public Hospitals under other schemes/ government bodies including Employee State Insurance Corporation (ESIC) and CGHS hospitals are eligible for empanelment under the scheme.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2430,"No 8, Section 3.1, Point 3.1.5) 4.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2431,"No 9, Section 3.2, Point 3.2.3) 5.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2432,"The recommended composition of SEC is CEO-SHA, Medical Officer, Two State Government officials, nominated Insurance company representative (Please refer Page",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2433,"No 10, Section 4.2, Point 4.3.1) 6.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2434,"No 10, Section 4.3, Point 4.3.2) Page 2 of 4 7.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2435,"If additional support is required for the empanelment process, SHA may hire a third-party empanelment agency.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2436,d. Third party to ensure physical verification of healthcare service provider is conducted along with DEC within 1 months of empanelment first approved.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2437,"No 13, Section 4.3, Point 4.3.3) 8.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2438,"Revised Approval Flow and process, the verification process may be undertaken through one or a combination of the following suggested options: a. Physical and desktop-based verification by",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2439,and also refer Annexure 2) 10.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2440,DEC to submit final inspection report to SHA through HEM within 15 working days.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2441,SHA shall make final decision within 15 working days after receiving report from DEC.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2442,"No 18 & 19, Section 5.2, Point 5.2.1.2.7 & Point 5.2.1.2.9) 11.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2443,"No 18, Section 5.2, Point 5.2.1.2.7., Sub-point II) 12.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2444,"No 20, Section 5.2, Point 5.2.1.3) 13.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2445,"Fast track empanelment process for Non-QCI Recommended healthcare providers, DEC/TPEA has to submit decision with 5 working days.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2446,"No 21, Section 5.2, Point 5.2.1.4) 14.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2447,"SHA and the healthcare service provider will sign an MoU within 7 working days of empanelment and also ensure that training on systems and processes like BIS, TMS, HBP, STG and claim settlement process is provided within 15 working days of MoU signing.",Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
2448,SHA will ensure automatic creation of BIS/TMS login through the system within 5 working days of MoU signing.,Office-Memorandum-OM-with-Revised-Empanelment-De-empanelment-Guideline-and-Ready-Reckoner.pdf
